transaction_id,in_cycle,cycle_length,in_cycle_ge3,cycle_amount_ratio,cycle_time_span,fan_in,fan_out,dest_in_degree,src_out_degree,lap_in_recur,lap_in_payers,lap_out_recur,lap_out_payees
normal_2:1400001558:3,0,0,0,,,1906,2,2472,2,0,0,0,0
normal_2:1400001558:4,0,0,0,,,3986,2,4552,3,0,0,1,1
normal_2:1400001559:1,0,0,0,,,1906,0,2473,0,3,3,0,0
normal_2:1400001559:2,0,0,0,,,3986,1,4553,1,2,2,1,1
normal_2:1400001559:3,0,0,0,,,1907,2,2474,2,1,1,0,0
normal_2:1400001559:4,0,0,0,,,3987,2,4554,3,1,1,1,1
normal_2:100000356:1,0,0,0,,,90,0,90,0,7,7,0,0
normal_2:100000356:2,0,0,0,,,1907,1,2475,1,1,1,1,1
normal_2:1400001560:1,0,0,0,,,1908,0,2476,0,0,0,0,0
normal_2:1400001560:2,0,0,0,,,3987,1,4555,1,0,0,1,1
normal_2:1400001560:3,0,0,0,,,1909,2,2477,2,0,0,0,0
normal_2:1400001560:4,0,0,0,,,3988,2,4556,3,0,0,1,1
normal_2:1400001561:1,0,0,0,,,1909,0,2478,0,0,0,0,0
normal_2:1400001561:2,0,0,0,,,3988,1,4557,1,0,0,1,1
normal_2:1400001561:3,0,0,0,,,1910,2,2479,2,0,0,0,0
normal_2:1400001561:4,0,0,0,,,3989,2,4558,3,0,0,1,1
normal_2:1400001562:1,0,0,0,,,1910,0,2480,0,1,1,0,0
normal_2:1400001562:2,0,0,0,,,3989,1,4559,1,1,1,1,1
normal_2:1400001562:3,0,0,0,,,1911,2,2481,2,0,0,0,0
normal_2:1400001562:4,0,0,0,,,3990,2,4560,3,0,0,1,1
normal_2:1400001563:1,0,0,0,,,1911,0,2482,0,1,1,0,0
normal_2:1400001563:2,0,0,0,,,3990,1,4561,1,1,1,1,1
normal_2:1400001564:1,0,0,0,,,1912,0,2483,0,0,0,0,0
normal_2:1400001564:2,0,0,0,,,3991,1,4562,1,0,0,1,1
normal_2:4900002050:1,0,0,0,,,1898,0,4878,0,0,0,0,0
normal_2:4900002050:2,0,0,0,,,144,1,155,1,3,3,1,1
normal_2:4900002051:1,0,0,0,,,229,0,1171,0,0,0,0,0
normal_2:4900002051:2,0,0,0,,,156,1,945,1,0,0,1,1
normal_2:4900002051:3,0,0,0,,,230,2,1172,2,0,0,0,0
normal_2:4900002051:4,0,0,0,,,157,2,946,3,0,0,1,1
normal_2:4900002051:5,0,0,0,,,230,2,1173,4,0,0,0,0
normal_2:4900002051:6,0,0,0,,,157,2,947,5,0,0,1,1
normal_2:4900002051:7,0,0,0,,,230,2,1174,6,0,0,0,0
normal_2:4900002051:8,0,0,0,,,157,2,948,7,0,0,1,1
normal_2:4900002051:9,0,0,0,,,230,2,1175,8,0,0,0,0
normal_2:4900002051:10,0,0,0,,,157,2,949,9,0,0,1,1
normal_2:4900002051:11,0,0,0,,,230,2,1176,10,0,0,0,0
normal_2:4900002051:12,0,0,0,,,157,2,950,11,0,0,1,1
normal_2:4900002051:13,0,0,0,,,230,2,1177,12,0,0,0,0
normal_2:4900002051:14,0,0,0,,,157,2,951,13,0,0,1,1
normal_2:4900002051:15,0,0,0,,,230,2,1178,14,0,0,0,0
normal_2:4900002051:16,0,0,0,,,157,2,952,15,0,0,1,1
normal_2:4900002052:1,0,0,0,,,1899,0,4879,0,2,2,0,0
normal_2:4900002052:2,0,0,0,,,1753,1,4722,1,2,2,1,1
normal_2:4900002052:3,0,0,0,,,1900,2,4880,2,1,1,0,0
normal_2:4900002052:4,0,0,0,,,1754,2,4723,3,1,1,1,1
normal_2:4900002052:5,0,0,0,,,1900,2,4881,4,1,1,0,0
normal_2:4900002052:6,0,0,0,,,1754,2,4724,5,1,1,1,1
normal_2:90002427:1,0,0,0,,,3992,0,4563,0,1,1,0,0
normal_2:90002427:2,0,0,0,,,2427,1,4692,1,4,4,0,0
normal_2:90002427:3,0,0,0,,,2428,2,4693,2,3,3,0,0
normal_2:4900002053:1,0,0,0,,,1900,0,4882,0,1,1,0,0
normal_2:4900002053:2,0,0,0,,,1754,1,4725,1,1,1,1,1
normal_2:90002428:1,0,0,0,,,3993,0,4564,0,0,0,0,0
normal_2:90002428:2,0,0,0,,,2428,1,4694,1,2,2,1,1
normal_2:4900002054:1,0,0,0,,,1901,0,4883,0,0,0,0,0
normal_2:4900002054:2,0,0,0,,,1755,1,4726,1,0,0,1,1
normal_2:4900002054:3,0,0,0,,,1902,2,4884,2,2,2,0,0
normal_2:4900002054:4,0,0,0,,,1756,2,4727,3,2,2,1,1
normal_2:4900002054:5,0,0,0,,,1902,2,4885,4,1,1,0,0
normal_2:4900002054:6,0,0,0,,,1756,2,4728,5,1,1,1,1
normal_2:90002429:1,0,0,0,,,3994,0,4565,0,1,1,0,0
normal_2:90002429:2,0,0,0,,,2429,1,4695,1,3,3,1,1
normal_2:4900002055:1,0,0,0,,,1902,0,4886,0,1,1,0,0
normal_2:4900002055:2,0,0,0,,,1756,1,4729,1,1,1,1,1
normal_2:4900002055:3,0,0,0,,,1903,2,4887,2,0,0,0,0
normal_2:4900002055:4,0,0,0,,,1757,2,4730,3,0,0,1,1
normal_2:90002430:1,0,0,0,,,3995,0,4566,0,0,0,0,0
normal_2:90002430:2,0,0,0,,,2430,1,4696,1,0,0,0,0
normal_2:90002430:3,0,0,0,,,2431,2,4697,2,5,5,0,0
normal_2:90002431:1,0,0,0,,,3996,0,4567,0,0,0,0,0
normal_2:90002431:2,0,0,0,,,2431,1,4698,1,1,1,1,1
normal_2:90002432:1,0,0,0,,,3997,0,4568,0,0,0,0,0
normal_2:90002432:2,0,0,0,,,2432,1,4699,1,1,1,0,0
normal_2:90002432:3,0,0,0,,,2433,2,4700,2,0,0,0,0
normal_2:4900002056:1,0,0,0,,,1903,0,4888,0,1,1,0,0
normal_2:4900002056:2,0,0,0,,,1757,1,4731,1,1,1,1,1
normal_2:4900002056:3,0,0,0,,,1904,2,4889,2,0,0,0,0
normal_2:4900002056:4,0,0,0,,,1758,2,4732,3,0,0,1,1
normal_2:90002433:1,0,0,0,,,3998,0,4569,0,1,1,0,0
normal_2:90002433:2,0,0,0,,,2433,1,4701,1,1,1,1,1
normal_2:90002434:1,0,0,0,,,3999,0,4570,0,2,2,0,0
normal_2:90002434:2,0,0,0,,,2434,1,4702,1,1,1,1,1
normal_2:4900002057:1,0,0,0,,,1904,0,4890,0,1,1,0,0
normal_2:4900002057:2,0,0,0,,,1758,1,4733,1,1,1,1,1
normal_2:4900002057:3,0,0,0,,,1905,2,4891,2,1,1,0,0
normal_2:4900002057:4,0,0,0,,,1759,2,4734,3,1,1,1,1
normal_2:4900002057:5,0,0,0,,,1905,2,4892,4,1,1,0,0
normal_2:4900002057:6,0,0,0,,,1759,2,4735,5,1,1,1,1
normal_2:90002435:1,0,0,0,,,4000,0,4571,0,0,0,0,0
normal_2:90002435:2,0,0,0,,,2435,1,4703,1,1,1,1,1
normal_2:90002436:1,0,0,0,,,4001,0,4572,0,0,0,0,0
normal_2:90002436:2,0,0,0,,,2436,1,4704,1,0,0,0,0
normal_2:90002436:3,0,0,0,,,2437,2,4705,2,2,2,0,0
normal_2:4900002058:1,0,0,0,,,1905,0,4893,0,0,0,0,0
normal_2:4900002058:2,0,0,0,,,1759,1,4736,1,0,0,1,1
normal_2:4900002058:3,0,0,0,,,1906,2,4894,2,1,1,2,2
normal_2:4900002058:4,0,0,0,,,1760,2,4737,3,1,1,3,2
normal_2:4900002058:5,0,0,0,,,1906,2,4895,4,2,2,0,0
normal_2:4900002058:6,0,0,0,,,1760,2,4738,5,2,2,1,1
normal_2:90002437:1,0,0,0,,,4002,0,4573,0,0,0,0,0
normal_2:90002437:2,0,0,0,,,2437,1,4706,1,1,1,0,0
normal_2:90002437:3,0,0,0,,,2438,2,4707,2,1,1,1,1
normal_2:90002438:1,0,0,0,,,4003,0,4574,0,2,2,0,0
normal_2:90002438:2,0,0,0,,,2438,1,4708,1,3,3,1,1
normal_2:4900002059:1,0,0,0,,,1906,0,4896,0,0,0,0,0
normal_2:4900002059:2,0,0,0,,,1760,1,4739,1,0,0,1,1
normal_2:4900002059:3,0,0,0,,,1907,2,4897,2,2,2,0,0
normal_2:4900002059:4,0,0,0,,,1761,2,4740,3,2,2,1,1
normal_2:4900002059:5,0,0,0,,,1907,2,4898,4,0,0,0,0
normal_2:4900002059:6,0,0,0,,,1761,2,4741,5,0,0,1,1
normal_2:4900002059:7,0,0,0,,,1907,2,4899,6,0,0,0,0
normal_2:4900002059:8,0,0,0,,,1761,2,4742,7,0,0,1,1
normal_2:90002439:1,0,0,0,,,4004,0,4575,0,2,2,0,0
normal_2:90002439:2,0,0,0,,,2439,1,4709,1,1,1,0,0
normal_2:90002439:3,0,0,0,,,2440,2,4710,2,1,1,0,0
normal_2:90002440:1,0,0,0,,,4005,0,4576,0,2,2,0,0
normal_2:90002440:2,0,0,0,,,2440,1,4711,1,1,1,0,0
normal_2:90002440:3,0,0,0,,,2441,2,4712,2,2,2,0,0
normal_2:4900002060:1,0,0,0,,,1907,0,4900,0,0,0,0,0
normal_2:4900002060:2,0,0,0,,,1761,1,4743,1,0,0,1,1
normal_2:90002441:1,0,0,0,,,4006,0,4577,0,0,0,0,0
normal_2:90002441:2,0,0,0,,,2441,1,4713,1,0,0,1,1
normal_2:4900002061:1,0,0,0,,,1908,0,4901,0,1,1,0,0
normal_2:4900002061:2,0,0,0,,,1762,1,4744,1,1,1,1,1
normal_2:4900002061:3,0,0,0,,,1909,2,4902,2,2,2,0,0
normal_2:4900002061:4,0,0,0,,,1763,2,4745,3,2,2,1,1
normal_2:4900002061:5,0,0,0,,,1909,2,4903,4,1,1,0,0
normal_2:4900002061:6,0,0,0,,,1763,2,4746,5,1,1,1,1
normal_2:90002442:1,0,0,0,,,4007,0,4578,0,1,1,0,0
normal_2:90002442:2,0,0,0,,,2442,1,4714,1,4,4,0,0
normal_2:90002442:3,0,0,0,,,2443,2,4715,2,4,4,0,0
normal_2:90002443:1,0,0,0,,,4008,0,4579,0,0,0,0,0
normal_2:90002443:2,0,0,0,,,2443,1,4716,1,2,2,1,1
normal_2:4900002062:1,0,0,0,,,1909,0,4904,0,0,0,0,0
normal_2:4900002062:2,0,0,0,,,1763,1,4747,1,0,0,1,1
normal_2:4900002062:3,0,0,0,,,1910,2,4905,2,1,1,0,0
normal_2:4900002062:4,0,0,0,,,1764,2,4748,3,1,1,1,1
normal_2:4900002062:5,0,0,0,,,1910,2,4906,4,0,0,0,0
normal_2:4900002062:6,0,0,0,,,1764,2,4749,5,0,0,1,1
normal_2:90002444:1,0,0,0,,,4009,0,4580,0,2,2,0,0
normal_2:90002444:2,0,0,0,,,2444,1,4717,1,2,2,0,0
normal_2:90002444:3,0,0,0,,,2445,2,4718,2,3,3,0,0
normal_2:90002445:1,0,0,0,,,4010,0,4581,0,2,2,0,0
normal_2:90002445:2,0,0,0,,,2445,1,4719,1,3,3,1,1
normal_2:1400001565:1,0,0,0,,,1913,0,2484,0,2,2,0,0
normal_2:1400001565:2,0,0,0,,,4011,1,4582,1,2,2,1,1
normal_2:1400001565:3,0,0,0,,,1914,2,2485,2,2,2,0,0
normal_2:1400001565:4,0,0,0,,,4012,2,4583,3,1,1,1,1
normal_2:1400001566:1,0,0,0,,,1914,0,2486,0,1,1,0,0
normal_2:1400001566:2,0,0,0,,,4012,1,4584,1,0,0,1,1
normal_2:1400001566:3,0,0,0,,,1915,2,2487,2,0,0,0,0
normal_2:1400001566:4,0,0,0,,,4013,2,4585,3,1,1,1,1
normal_2:1400001567:1,0,0,0,,,1915,0,2488,0,1,1,0,0
normal_2:1400001567:2,0,0,0,,,4013,1,4586,1,0,0,1,1
normal_2:1400001568:1,0,0,0,,,1916,0,2489,0,2,2,0,0
normal_2:1400001568:2,0,0,0,,,4014,1,4587,1,0,0,1,1
normal_2:1400001569:1,0,0,0,,,1917,0,2490,0,2,2,0,0
normal_2:1400001569:2,0,0,0,,,4015,1,4588,1,0,0,1,1
normal_2:1400001570:1,0,0,0,,,1918,0,2491,0,0,0,0,0
normal_2:1400001570:2,0,0,0,,,4016,1,4589,1,1,1,1,1
normal_2:1400001571:1,0,0,0,,,1919,0,2492,0,0,0,0,0
normal_2:1400001571:2,0,0,0,,,4017,1,4590,1,0,0,1,1
normal_2:1400001572:1,0,0,0,,,1920,0,2493,0,0,0,0,0
normal_2:1400001572:2,0,0,0,,,4018,1,4591,1,0,0,1,1
normal_2:1400001573:1,0,0,0,,,1921,0,2494,0,1,1,0,0
normal_2:1400001573:2,0,0,0,,,4019,1,4592,1,1,1,1,1
normal_2:1400001574:1,0,0,0,,,1922,0,2495,0,3,3,0,0
normal_2:1400001574:2,0,0,0,,,4020,1,4593,1,2,2,1,1
normal_2:1400001575:1,0,0,0,,,1923,0,2496,0,0,0,0,0
normal_2:1400001575:2,0,0,0,,,4021,1,4594,1,0,0,1,1
normal_2:1400001575:3,0,0,0,,,1924,2,2497,2,0,0,0,0
normal_2:1400001575:4,0,0,0,,,4022,2,4595,3,0,0,1,1
normal_2:100000357:1,0,0,0,,,91,0,91,0,8,8,0,0
normal_2:100000357:2,0,0,0,,,1924,1,2498,1,1,1,1,1
normal_2:4900002063:1,0,0,0,,,1910,0,4907,0,2,2,0,0
normal_2:4900002063:2,0,0,0,,,1764,1,4750,1,2,2,1,1
normal_2:4900002063:3,0,0,0,,,1911,2,4908,2,1,1,0,0
normal_2:4900002063:4,0,0,0,,,1765,2,4751,3,1,1,1,1
normal_2:4900002063:5,0,0,0,,,1911,2,4909,4,0,0,0,0
normal_2:4900002063:6,0,0,0,,,1765,2,4752,5,0,0,1,1
normal_2:90002446:1,0,0,0,,,4022,0,4596,0,2,2,0,0
normal_2:90002446:2,0,0,0,,,2446,1,4720,1,3,3,0,0
normal_2:90002446:3,0,0,0,,,2447,2,4721,2,1,1,0,0
normal_2:90002447:1,0,0,0,,,4023,0,4597,0,0,0,0,0
normal_2:90002447:2,0,0,0,,,2447,1,4722,1,1,1,1,1
normal_2:4900002064:1,0,0,0,,,1911,0,4910,0,0,0,0,0
normal_2:4900002064:2,0,0,0,,,1765,1,4753,1,0,0,1,1
normal_2:4900002064:3,0,0,0,,,1912,2,4911,2,3,3,0,0
normal_2:4900002064:4,0,0,0,,,1766,2,4754,3,3,3,1,1
normal_2:90002448:1,0,0,0,,,4024,0,4598,0,0,0,0,0
normal_2:90002448:2,0,0,0,,,2448,1,4723,1,1,1,1,1
normal_2:90002449:1,0,0,0,,,4025,0,4599,0,1,1,0,0
normal_2:90002449:2,0,0,0,,,2449,1,4724,1,5,5,1,1
normal_2:4900002065:1,0,0,0,,,1912,0,4912,0,1,1,0,0
normal_2:4900002065:2,0,0,0,,,1766,1,4755,1,1,1,1,1
normal_2:4900002065:3,0,0,0,,,1913,2,4913,2,0,0,0,0
normal_2:4900002065:4,0,0,0,,,1767,2,4756,3,0,0,1,1
normal_2:4900002065:5,0,0,0,,,1913,2,4914,4,1,1,0,0
normal_2:4900002065:6,0,0,0,,,1767,2,4757,5,1,1,1,1
normal_2:4900002065:7,0,0,0,,,1913,2,4915,6,0,0,0,0
normal_2:4900002065:8,0,0,0,,,1767,2,4758,7,0,0,1,1
normal_2:4900002065:9,0,0,0,,,1913,2,4916,8,2,2,2,2
normal_2:4900002065:10,0,0,0,,,1767,2,4759,9,2,2,3,2
normal_2:90002450:1,0,0,0,,,4026,0,4600,0,0,0,0,0
normal_2:90002450:2,0,0,0,,,2450,1,4725,1,2,2,0,0
normal_2:90002450:3,0,0,0,,,2451,2,4726,2,1,1,0,0
normal_2:90002450:4,0,0,0,,,2451,2,4727,3,0,0,0,0
normal_2:90002450:5,0,0,0,,,2451,2,4728,4,3,3,1,1
normal_2:4900002066:1,0,0,0,,,1913,0,4917,0,0,0,0,0
normal_2:4900002066:2,0,0,0,,,1767,1,4760,1,0,0,1,1
normal_2:4900002066:3,0,0,0,,,1914,2,4918,2,2,2,0,0
normal_2:4900002066:4,0,0,0,,,1768,2,4761,3,2,2,1,1
normal_2:90002451:1,0,0,0,,,4027,0,4601,0,1,1,0,0
normal_2:90002451:2,0,0,0,,,2451,1,4729,1,0,0,1,1
normal_2:4900002067:1,0,0,0,,,1914,0,4919,0,1,1,0,0
normal_2:4900002067:2,0,0,0,,,1768,1,4762,1,1,1,1,1
normal_2:4900002067:3,0,0,0,,,1915,2,4920,2,1,1,0,0
normal_2:4900002067:4,0,0,0,,,1769,2,4763,3,1,1,1,1
normal_2:4900002067:5,0,0,0,,,1915,2,4921,4,0,0,0,0
normal_2:4900002067:6,0,0,0,,,1769,2,4764,5,0,0,1,1
normal_2:4900002067:7,0,0,0,,,1915,2,4922,6,0,0,0,0
normal_2:4900002067:8,0,0,0,,,1769,2,4765,7,0,0,1,1
normal_2:90002452:1,0,0,0,,,4028,0,4602,0,1,1,0,0
normal_2:90002452:2,0,0,0,,,2452,1,4730,1,2,1,0,0
normal_2:90002452:3,0,0,0,,,2453,2,4731,2,3,3,0,0
normal_2:90002453:1,0,0,0,,,4029,0,4603,0,0,0,0,0
normal_2:90002453:2,0,0,0,,,2453,1,4732,1,1,1,0,0
normal_2:90002453:3,0,0,0,,,2454,2,4733,2,1,1,0,0
normal_2:90002453:4,0,0,0,,,2454,2,4734,3,0,0,0,0
normal_2:4900002068:1,0,0,0,,,1915,0,4923,0,3,3,0,0
normal_2:4900002068:2,0,0,0,,,1769,1,4766,1,3,3,1,1
normal_2:4900002068:3,0,0,0,,,1916,2,4924,2,0,0,0,0
normal_2:4900002068:4,0,0,0,,,1770,2,4767,3,0,0,1,1
normal_2:4900002068:5,0,0,0,,,1916,2,4925,4,2,2,0,0
normal_2:4900002068:6,0,0,0,,,1770,2,4768,5,2,2,1,1
normal_2:90002454:1,0,0,0,,,4030,0,4604,0,0,0,0,0
normal_2:90002454:2,0,0,0,,,2454,1,4735,1,0,0,1,1
normal_2:90002455:1,0,0,0,,,4031,0,4605,0,0,0,0,0
normal_2:90002455:2,0,0,0,,,2455,1,4736,1,4,4,0,0
normal_2:90002455:3,0,0,0,,,2456,2,4737,2,0,0,0,0
normal_2:90002455:4,0,0,0,,,2456,2,4738,3,2,2,0,0
normal_2:4900002069:1,0,0,0,,,1916,0,4926,0,2,2,0,0
normal_2:4900002069:2,0,0,0,,,1770,1,4769,1,2,2,1,1
normal_2:4900002069:3,0,0,0,,,1917,2,4927,2,0,0,0,0
normal_2:4900002069:4,0,0,0,,,1771,2,4770,3,0,0,1,1
normal_2:90002456:1,0,0,0,,,4032,0,4606,0,1,1,0,0
normal_2:90002456:2,0,0,0,,,2456,1,4739,1,2,2,1,1
normal_2:90002457:1,0,0,0,,,4033,0,4607,0,1,1,0,0
normal_2:90002457:2,0,0,0,,,2457,1,4740,1,2,2,1,1
normal_2:4900002070:1,0,0,0,,,1917,0,4928,0,1,1,0,0
normal_2:4900002070:2,0,0,0,,,1771,1,4771,1,1,1,1,1
normal_2:4900002070:3,0,0,0,,,1918,2,4929,2,1,1,0,0
normal_2:4900002070:4,0,0,0,,,1772,2,4772,3,1,1,1,1
normal_2:4900002070:5,0,0,0,,,1918,2,4930,4,0,0,0,0
normal_2:4900002070:6,0,0,0,,,1772,2,4773,5,0,0,1,1
normal_2:90002458:1,0,0,0,,,4034,0,4608,0,1,1,0,0
normal_2:90002458:2,0,0,0,,,2458,1,4741,1,4,3,0,0
normal_2:90002458:3,0,0,0,,,2459,2,4742,2,1,1,0,0
normal_2:90002458:4,0,0,0,,,2459,2,4743,3,3,3,0,0
normal_2:4900002071:1,0,0,0,,,1918,0,4931,0,0,0,0,0
normal_2:4900002071:2,0,0,0,,,1772,1,4774,1,0,0,1,1
normal_2:4900002071:3,0,0,0,,,1919,2,4932,2,2,2,0,0
normal_2:4900002071:4,0,0,0,,,1773,2,4775,3,2,2,1,1
normal_2:4900002071:5,0,0,0,,,1919,2,4933,4,2,2,0,0
normal_2:4900002071:6,0,0,0,,,1773,2,4776,5,2,2,1,1
normal_2:90002459:1,0,0,0,,,4035,0,4609,0,0,0,0,0
normal_2:90002459:2,0,0,0,,,2459,1,4744,1,0,0,1,1
normal_2:90002460:1,0,0,0,,,4036,0,4610,0,0,0,0,0
normal_2:90002460:2,0,0,0,,,2460,1,4745,1,2,2,0,0
normal_2:90002460:3,0,0,0,,,2461,2,4746,2,4,4,0,0
normal_2:1400001576:1,0,0,0,,,1925,0,2499,0,1,1,0,0
normal_2:1400001576:2,0,0,0,,,4037,1,4611,1,1,1,1,1
normal_2:1400001577:1,0,0,0,,,1926,0,2500,0,0,0,0,0
normal_2:1400001577:2,0,0,0,,,4038,1,4612,1,1,1,1,1
normal_2:1400001577:3,0,0,0,,,1927,2,2501,2,1,1,0,0
normal_2:1400001577:4,0,0,0,,,4039,2,4613,3,1,1,1,1
normal_2:1400001578:1,0,0,0,,,1927,0,2502,0,0,0,0,0
normal_2:1400001578:2,0,0,0,,,4039,1,4614,1,1,1,1,1
normal_2:1400001578:3,0,0,0,,,1928,2,2503,2,1,1,2,2
normal_2:1400001578:4,0,0,0,,,4040,2,4615,3,2,2,3,2
normal_2:1400001579:1,0,0,0,,,1928,0,2504,0,1,1,0,0
normal_2:1400001579:2,0,0,0,,,4040,1,4616,1,0,0,1,1
normal_2:1400001579:3,0,0,0,,,1929,2,2505,2,0,0,0,0
normal_2:1400001579:4,0,0,0,,,4041,2,4617,3,0,0,1,1
normal_2:1400001579:5,0,0,0,,,1929,2,2506,4,2,2,0,0
normal_2:1400001579:6,0,0,0,,,4041,2,4618,5,1,1,1,1
normal_2:1500000061:1,0,0,0,,,1929,0,2507,0,0,0,0,0
normal_2:1500000061:2,0,0,0,,,128,1,128,1,1,1,1,1
normal_2:100000358:1,0,0,0,,,92,0,92,0,9,9,0,0
normal_2:100000358:2,0,0,0,,,1930,1,2508,1,1,1,1,1
normal_2:1400001580:1,0,0,0,,,1931,0,2509,0,0,0,0,0
normal_2:1400001580:2,0,0,0,,,4041,1,4619,1,1,1,1,1
normal_2:1400001580:3,0,0,0,,,1932,2,2510,2,0,0,0,0
normal_2:1400001580:4,0,0,0,,,4042,2,4620,3,0,0,1,1
normal_2:1400001580:5,0,0,0,,,1932,2,2511,4,0,0,0,0
normal_2:1400001580:6,0,0,0,,,4042,2,4621,5,0,0,1,1
normal_2:1400001581:1,0,0,0,,,1932,0,2512,0,0,0,0,0
normal_2:1400001581:2,0,0,0,,,4042,1,4622,1,0,0,1,1
normal_2:1400001582:1,0,0,0,,,1933,0,2513,0,1,1,0,0
normal_2:1400001582:2,0,0,0,,,4043,1,4623,1,0,0,1,1
normal_2:1400001582:3,0,0,0,,,1934,2,2514,2,1,1,0,0
normal_2:1400001582:4,0,0,0,,,4044,2,4624,3,0,0,1,1
normal_2:1400001583:1,0,0,0,,,1934,0,2515,0,0,0,0,0
normal_2:1400001583:2,0,0,0,,,4044,1,4625,1,0,0,1,1
normal_2:1400001584:1,0,0,0,,,1935,0,2516,0,0,0,0,0
normal_2:1400001584:2,0,0,0,,,4045,1,4626,1,0,0,1,1
normal_2:1400001584:3,0,0,0,,,1936,2,2517,2,0,0,0,0
normal_2:1400001584:4,0,0,0,,,4046,2,4627,3,0,0,1,1
normal_2:1400001585:1,0,0,0,,,1936,0,2518,0,0,0,0,0
normal_2:1400001585:2,0,0,0,,,4046,1,4628,1,0,0,1,1
normal_2:1400001586:1,0,0,0,,,1937,0,2519,0,1,1,0,0
normal_2:1400001586:2,0,0,0,,,4047,1,4629,1,2,2,1,1
normal_2:1400001586:3,0,0,0,,,1938,2,2520,2,0,0,0,0
normal_2:1400001586:4,0,0,0,,,4048,2,4630,3,0,0,1,1
normal_2:1400001587:1,0,0,0,,,1938,0,2521,0,1,1,0,0
normal_2:1400001587:2,0,0,0,,,4048,1,4631,1,1,1,1,1
normal_2:1400001587:3,0,0,0,,,1939,2,2522,2,1,1,0,0
normal_2:1400001587:4,0,0,0,,,4049,2,4632,3,1,1,1,1
normal_2:4900002072:1,0,0,0,,,1919,0,4934,0,1,1,0,0
normal_2:4900002072:2,0,0,0,,,1773,1,4777,1,1,1,1,1
normal_2:4900002072:3,0,0,0,,,1920,2,4935,2,2,1,0,0
normal_2:4900002072:4,0,0,0,,,1774,2,4778,3,2,1,1,1
normal_2:4900002072:5,0,0,0,,,1920,2,4936,4,3,3,0,0
normal_2:4900002072:6,0,0,0,,,1774,2,4779,5,3,3,1,1
normal_2:90002461:1,0,0,0,,,4049,0,4633,0,2,2,0,0
normal_2:90002461:2,0,0,0,,,2461,1,4747,1,1,1,0,0
normal_2:90002461:3,0,0,0,,,2462,2,4748,2,3,3,0,0
normal_2:4900002073:1,0,0,0,,,1920,0,4937,0,2,2,0,0
normal_2:4900002073:2,0,0,0,,,1774,1,4780,1,2,2,1,1
normal_2:4900002073:3,0,0,0,,,1921,2,4938,2,0,0,0,0
normal_2:4900002073:4,0,0,0,,,1775,2,4781,3,0,0,1,1
normal_2:90002462:1,0,0,0,,,4050,0,4634,0,0,0,0,0
normal_2:90002462:2,0,0,0,,,2462,1,4749,1,2,1,1,1
normal_2:90002463:1,0,0,0,,,4051,0,4635,0,0,0,0,0
normal_2:90002463:2,0,0,0,,,2463,1,4750,1,5,5,0,0
normal_2:90002463:3,0,0,0,,,2464,2,4751,2,0,0,0,0
normal_2:4900002074:1,0,0,0,,,1921,0,4939,0,3,3,0,0
normal_2:4900002074:2,0,0,0,,,1775,1,4782,1,3,3,1,1
normal_2:4900002074:3,0,0,0,,,1922,2,4940,2,0,0,0,0
normal_2:4900002074:4,0,0,0,,,1776,2,4783,3,0,0,1,1
normal_2:4900002074:5,0,0,0,,,1922,2,4941,4,1,1,0,0
normal_2:4900002074:6,0,0,0,,,1776,2,4784,5,1,1,1,1
normal_2:4900002074:7,0,0,0,,,1922,2,4942,6,1,1,0,0
normal_2:4900002074:8,0,0,0,,,1776,2,4785,7,1,1,1,1
normal_2:90002464:1,0,0,0,,,4052,0,4636,0,0,0,0,0
normal_2:90002464:2,0,0,0,,,2464,1,4752,1,3,3,0,0
normal_2:90002464:3,0,0,0,,,2465,2,4753,2,1,1,0,0
normal_2:90002464:4,0,0,0,,,2465,2,4754,3,1,1,0,0
normal_2:4900002075:1,0,0,0,,,1922,0,4943,0,2,2,0,0
normal_2:4900002075:2,0,0,0,,,1776,1,4786,1,2,2,1,1
normal_2:4900002075:3,0,0,0,,,1923,2,4944,2,3,2,0,0
normal_2:4900002075:4,0,0,0,,,1777,2,4787,3,3,2,1,1
normal_2:90002465:1,0,0,0,,,4053,0,4637,0,1,1,0,0
normal_2:90002465:2,0,0,0,,,2465,1,4755,1,0,0,1,1
normal_2:90002466:1,0,0,0,,,4054,0,4638,0,0,0,0,0
normal_2:90002466:2,0,0,0,,,2466,1,4756,1,2,2,1,1
normal_2:90002467:1,0,0,0,,,4055,0,4639,0,0,0,0,0
normal_2:90002467:2,0,0,0,,,2467,1,4757,1,6,5,1,1
normal_2:4900002076:1,0,0,0,,,1923,0,4945,0,2,2,0,0
normal_2:4900002076:2,0,0,0,,,1777,1,4788,1,2,2,1,1
normal_2:4900002076:3,0,0,0,,,1924,2,4946,2,3,3,0,0
normal_2:4900002076:4,0,0,0,,,1778,2,4789,3,3,3,1,1
normal_2:4900002076:5,0,0,0,,,1924,2,4947,4,0,0,0,0
normal_2:4900002076:6,0,0,0,,,1778,2,4790,5,0,0,1,1
normal_2:90002468:1,0,0,0,,,4056,0,4640,0,2,2,0,0
normal_2:90002468:2,0,0,0,,,2468,1,4758,1,3,3,1,1
normal_2:90002469:1,0,0,0,,,4057,0,4641,0,0,0,0,0
normal_2:90002469:2,0,0,0,,,2469,1,4759,1,3,3,0,0
